sales_id,date,customer_id,customer_name,product_id,product_name,qty,unit_price,discount,total,channel_id,channel_name,payment_method,promo_id,promo_name,note
SALES-1199,28/10/2025,CUST-7,Tika Ramadhani,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-3,GrabFood,OVO,,,
SALES-1200,29/10/2025,CUST-3,Asep Suteja,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-3,GrabFood,OVO,,,
SALES-1201,29/10/2025,CUST-3,Asep Suteja,PROD-3,Croissant Cokelat,1,25000,0,25000,CHAN-4,Tokopedia,Transfer,,,
SALES-1202,29/10/2025,CUST-5,Rina Amelia,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-1,Dine In,Transfer,,,
SALES-1203,29/10/2025,CUST-2,Siti Rahayu,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-1,Dine In,Transfer,,,
SALES-1204,29/10/2025,CUST-6,Joko Subroto,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-2,GoFood,GoPay,,,
SALES-1205,29/10/2025,CUST-1,Budi Santoso,PROD-4,Nasi Ayam Geprek,4,30000,0,120000,CHAN-3,GrabFood,OVO,,,
SALES-1206,29/10/2025,CUST-3,Asep Suteja,PROD-5,Latte Caramel,4,22000,0,88000,CHAN-4,Tokopedia,Transfer,,,
SALES-1207,29/10/2025,CUST-5,Rina Amelia,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-2,GoFood,GoPay,,,
SALES-1208,29/10/2025,CUST-3,Asep Suteja,PROD-6,Donat Kentang,4,12000,7200,40800,CHAN-1,Dine In,Transfer,PROM-1,Promo Merdeka,-
SALES-1209,30/10/2025,CUST-2,Siti Rahayu,PROD-6,Donat Kentang,2,12000,0,24000,CHAN-3,GrabFood,OVO,,,
SALES-1210,30/10/2025,CUST-6,Joko Subroto,PROD-3,Croissant Cokelat,1,25000,0,25000,CHAN-4,Tokopedia,Transfer,,,
SALES-1211,30/10/2025,CUST-7,Tika Ramadhani,PROD-3,Croissant Cokelat,1,25000,0,25000,CHAN-1,Dine In,Transfer,,,
SALES-1212,30/10/2025,CUST-6,Joko Subroto,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-2,GoFood,GoPay,,,
SALES-1213,30/10/2025,CUST-2,Siti Rahayu,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-3,GrabFood,OVO,,,
SALES-1214,30/10/2025,CUST-1,Budi Santoso,PROD-5,Latte Caramel,4,22000,0,88000,CHAN-4,Tokopedia,Transfer,,,
SALES-1215,30/10/2025,CUST-7,Tika Ramadhani,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-3,GrabFood,OVO,,,
SALES-1216,30/10/2025,CUST-4,Dewi Lestari,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-3,GrabFood,OVO,,,
SALES-1217,31/10/2025,CUST-6,Joko Subroto,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-4,Tokopedia,Transfer,PROM-5,Paket Hemat Nasi Kopi,-
SALES-1218,31/10/2025,CUST-6,Joko Subroto,PROD-5,Latte Caramel,4,22000,0,88000,CHAN-4,Tokopedia,Transfer,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1219,31/10/2025,CUST-5,Rina Amelia,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-3,GrabFood,OVO,PROM-6,Diskon Gede,-
SALES-1220,31/10/2025,CUST-3,Asep Suteja,PROD-1,Kopi Susu Gula Aren,1,20000,0,20000,CHAN-2,GoFood,GoPay,,,
SALES-1221,31/10/2025,CUST-1,Budi Santoso,PROD-5,Latte Caramel,2,22000,0,44000,CHAN-3,GrabFood,OVO,,,
SALES-1222,31/10/2025,CUST-4,Dewi Lestari,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-4,Tokopedia,Transfer,,,
SALES-1223,31/10/2025,CUST-2,Siti Rahayu,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-4,Tokopedia,Transfer,,,
SALES-1224,31/10/2025,CUST-7,Tika Ramadhani,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-2,GoFood,GoPay,,,
SALES-1225,31/10/2025,CUST-4,Dewi Lestari,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-4,Tokopedia,Transfer,,,
SALES-1000,01/11/2025,CUST-1,Budi Santoso,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-3,GrabFood,OVO,,,
SALES-1001,01/11/2025,CUST-1,Budi Santoso,PROD-6,Donat Kentang,1,12000,1200,10800,CHAN-1,Dine In,Transfer,PROM-2,Diskon Pelajar,-
SALES-1002,01/11/2025,CUST-1,Budi Santoso,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-3,GrabFood,OVO,,,
SALES-1003,01/11/2025,CUST-6,Joko Subroto,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-1,Dine In,Transfer,,,
SALES-1004,01/11/2025,CUST-4,Dewi Lestari,PROD-5,Latte Caramel,4,22000,0,88000,CHAN-4,Tokopedia,Transfer,,,
SALES-1005,01/11/2025,CUST-6,Joko Subroto,PROD-1,Kopi Susu Gula Aren,1,20000,2000,18000,CHAN-3,GrabFood,OVO,PROM-2,Diskon Pelajar,-
SALES-1006,01/11/2025,CUST-3,Asep Suteja,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-1,Dine In,Transfer,,,
SALES-1007,01/11/2025,CUST-1,Budi Santoso,PROD-3,Croissant Cokelat,3,25000,0,75000,CHAN-3,GrabFood,OVO,,,
SALES-1008,02/11/2025,CUST-3,Asep Suteja,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-3,GrabFood,OVO,PROM-3,Gratis Kopi,-
SALES-1009,02/11/2025,CUST-4,Dewi Lestari,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-1,Dine In,Transfer,,,
SALES-1010,02/11/2025,CUST-4,Dewi Lestari,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-2,GoFood,GoPay,,,
SALES-1011,02/11/2025,CUST-2,Siti Rahayu,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-4,Tokopedia,Transfer,,,
SALES-1012,02/11/2025,CUST-3,Asep Suteja,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-2,GoFood,GoPay,,,
SALES-1013,02/11/2025,CUST-5,Rina Amelia,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-1,Dine In,Transfer,,,
SALES-1014,02/11/2025,CUST-4,Dewi Lestari,PROD-3,Croissant Cokelat,3,25000,0,75000,CHAN-3,GrabFood,OVO,,,
SALES-1015,02/11/2025,CUST-2,Siti Rahayu,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-1,Dine In,Transfer,,,
SALES-1016,03/11/2025,CUST-4,Dewi Lestari,PROD-3,Croissant Cokelat,1,25000,0,25000,CHAN-1,Dine In,Tunai,PROM-3,Gratis Kopi,-
SALES-1017,03/11/2025,CUST-7,Tika Ramadhani,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-1,Dine In,Transfer,,,
SALES-1018,03/11/2025,CUST-4,Dewi Lestari,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-3,GrabFood,OVO,,,
SALES-1019,03/11/2025,CUST-2,Siti Rahayu,PROD-5,Latte Caramel,4,22000,0,88000,CHAN-2,GoFood,GoPay,,,
SALES-1020,03/11/2025,CUST-3,Asep Suteja,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-4,Tokopedia,Transfer,,,
SALES-1021,03/11/2025,CUST-2,Siti Rahayu,PROD-6,Donat Kentang,2,12000,0,24000,CHAN-2,GoFood,GoPay,,,
SALES-1022,03/11/2025,CUST-4,Dewi Lestari,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-1,Dine In,Tunai,,,
SALES-1023,04/11/2025,CUST-6,Joko Subroto,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-2,GoFood,GoPay,,,
SALES-1024,04/11/2025,CUST-7,Tika Ramadhani,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-3,GrabFood,OVO,,,
SALES-1025,04/11/2025,CUST-7,Tika Ramadhani,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-1,Dine In,Tunai,,,
SALES-1026,04/11/2025,CUST-6,Joko Subroto,PROD-4,Nasi Ayam Geprek,4,30000,0,120000,CHAN-3,GrabFood,OVO,,,
SALES-1027,04/11/2025,CUST-6,Joko Subroto,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-4,Tokopedia,Transfer,,,
SALES-1028,04/11/2025,CUST-6,Joko Subroto,PROD-5,Latte Caramel,1,22000,0,22000,CHAN-4,Tokopedia,Transfer,PROM-5,Paket Hemat Nasi Kopi,-
SALES-1029,04/11/2025,CUST-7,Tika Ramadhani,PROD-3,Croissant Cokelat,2,25000,7500,42500,CHAN-4,Tokopedia,Transfer,PROM-1,Promo Merdeka,-
SALES-1030,04/11/2025,CUST-1,Budi Santoso,PROD-5,Latte Caramel,4,22000,0,88000,CHAN-1,Dine In,Transfer,,,
SALES-1031,05/11/2025,CUST-4,Dewi Lestari,PROD-3,Croissant Cokelat,3,25000,0,75000,CHAN-1,Dine In,Tunai,,,
SALES-1032,05/11/2025,CUST-6,Joko Subroto,PROD-5,Latte Caramel,1,22000,0,22000,CHAN-1,Dine In,Transfer,,,
SALES-1033,05/11/2025,CUST-5,Rina Amelia,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-1,Dine In,Tunai,,,
SALES-1034,05/11/2025,CUST-7,Tika Ramadhani,PROD-5,Latte Caramel,1,22000,0,22000,CHAN-2,GoFood,GoPay,,,
SALES-1035,05/11/2025,CUST-6,Joko Subroto,PROD-3,Croissant Cokelat,3,25000,0,75000,CHAN-2,GoFood,GoPay,,,
SALES-1036,05/11/2025,CUST-4,Dewi Lestari,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-2,GoFood,GoPay,PROM-5,Paket Hemat Nasi Kopi,-
SALES-1037,05/11/2025,CUST-2,Siti Rahayu,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-1,Dine In,Transfer,,,
SALES-1038,05/11/2025,CUST-1,Budi Santoso,PROD-5,Latte Caramel,1,22000,0,22000,CHAN-1,Dine In,Tunai,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1039,05/11/2025,CUST-2,Siti Rahayu,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-4,Tokopedia,Transfer,,,
SALES-1040,06/11/2025,CUST-7,Tika Ramadhani,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-3,GrabFood,OVO,,,
SALES-1041,06/11/2025,CUST-2,Siti Rahayu,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-4,Tokopedia,Transfer,,,
SALES-1042,06/11/2025,CUST-5,Rina Amelia,PROD-3,Croissant Cokelat,1,25000,0,25000,CHAN-1,Dine In,Tunai,PROM-3,Gratis Kopi,-
SALES-1043,06/11/2025,CUST-6,Joko Subroto,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-4,Tokopedia,Transfer,,,
SALES-1044,06/11/2025,CUST-6,Joko Subroto,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-1,Dine In,Transfer,,,
SALES-1045,06/11/2025,CUST-4,Dewi Lestari,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-3,GrabFood,OVO,,,
SALES-1046,06/11/2025,CUST-4,Dewi Lestari,PROD-6,Donat Kentang,2,12000,0,24000,CHAN-3,GrabFood,OVO,,,
SALES-1047,06/11/2025,CUST-7,Tika Ramadhani,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-2,GoFood,GoPay,,,
SALES-1048,06/11/2025,CUST-7,Tika Ramadhani,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-2,GoFood,GoPay,,,
SALES-1049,06/11/2025,CUST-1,Budi Santoso,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-2,GoFood,GoPay,,,
SALES-1050,07/11/2025,CUST-3,Asep Suteja,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-3,GrabFood,OVO,PROM-3,Gratis Kopi,-
SALES-1051,07/11/2025,CUST-5,Rina Amelia,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-2,GoFood,GoPay,PROM-3,Gratis Kopi,-
SALES-1052,07/11/2025,CUST-5,Rina Amelia,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-1,Dine In,Transfer,PROM-6,Diskon Gede,-
SALES-1053,07/11/2025,CUST-4,Dewi Lestari,PROD-3,Croissant Cokelat,1,25000,0,25000,CHAN-4,Tokopedia,Transfer,,,
SALES-1054,07/11/2025,CUST-5,Rina Amelia,PROD-5,Latte Caramel,2,22000,0,44000,CHAN-3,GrabFood,OVO,PROM-6,Diskon Gede,-
SALES-1055,07/11/2025,CUST-1,Budi Santoso,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-1,Dine In,Tunai,,,
SALES-1056,07/11/2025,CUST-6,Joko Subroto,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-2,GoFood,GoPay,PROM-3,Gratis Kopi,-
SALES-1057,07/11/2025,CUST-2,Siti Rahayu,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-2,GoFood,GoPay,PROM-6,Diskon Gede,-
SALES-1058,08/11/2025,CUST-2,Siti Rahayu,PROD-4,Nasi Ayam Geprek,2,30000,0,60000,CHAN-3,GrabFood,OVO,,,
SALES-1059,08/11/2025,CUST-1,Budi Santoso,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-3,GrabFood,OVO,,,
SALES-1060,08/11/2025,CUST-5,Rina Amelia,PROD-6,Donat Kentang,4,12000,0,48000,CHAN-1,Dine In,Tunai,,,
SALES-1061,08/11/2025,CUST-7,Tika Ramadhani,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-1,Dine In,Tunai,,,
SALES-1062,08/11/2025,CUST-7,Tika Ramadhani,PROD-3,Croissant Cokelat,1,25000,0,25000,CHAN-2,GoFood,GoPay,PROM-5,Paket Hemat Nasi Kopi,-
SALES-1063,08/11/2025,CUST-5,Rina Amelia,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-3,GrabFood,OVO,,,
SALES-1064,08/11/2025,CUST-4,Dewi Lestari,PROD-1,Kopi Susu Gula Aren,1,20000,0,20000,CHAN-3,GrabFood,OVO,,,
SALES-1065,09/11/2025,CUST-5,Rina Amelia,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-3,GrabFood,OVO,,,
SALES-1066,09/11/2025,CUST-5,Rina Amelia,PROD-5,Latte Caramel,4,22000,0,88000,CHAN-1,Dine In,Transfer,,,
SALES-1067,09/11/2025,CUST-1,Budi Santoso,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-1,Dine In,Transfer,,,
SALES-1068,09/11/2025,CUST-5,Rina Amelia,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-4,Tokopedia,Transfer,,,
SALES-1069,09/11/2025,CUST-5,Rina Amelia,PROD-3,Croissant Cokelat,1,25000,0,25000,CHAN-2,GoFood,GoPay,,,
SALES-1070,09/11/2025,CUST-6,Joko Subroto,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-3,GrabFood,OVO,,,
SALES-1071,09/11/2025,CUST-7,Tika Ramadhani,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-2,GoFood,GoPay,,,
SALES-1072,09/11/2025,CUST-5,Rina Amelia,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-2,GoFood,GoPay,,,
SALES-1073,09/11/2025,CUST-4,Dewi Lestari,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-2,GoFood,GoPay,,,
SALES-1074,10/11/2025,CUST-3,Asep Suteja,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-4,Tokopedia,Transfer,,,
SALES-1075,10/11/2025,CUST-6,Joko Subroto,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-2,GoFood,GoPay,,,
SALES-1076,10/11/2025,CUST-1,Budi Santoso,PROD-1,Kopi Susu Gula Aren,1,20000,0,20000,CHAN-3,GrabFood,OVO,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1077,10/11/2025,CUST-4,Dewi Lestari,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-1,Dine In,Tunai,,,
SALES-1078,10/11/2025,CUST-6,Joko Subroto,PROD-5,Latte Caramel,2,22000,0,44000,CHAN-4,Tokopedia,Transfer,,,
SALES-1079,10/11/2025,CUST-1,Budi Santoso,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-1,Dine In,Transfer,,,
SALES-1080,10/11/2025,CUST-1,Budi Santoso,PROD-4,Nasi Ayam Geprek,4,30000,0,120000,CHAN-1,Dine In,Tunai,,,
SALES-1081,10/11/2025,CUST-6,Joko Subroto,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-2,GoFood,GoPay,,,
SALES-1082,11/11/2025,CUST-5,Rina Amelia,PROD-6,Donat Kentang,2,12000,3600,20400,CHAN-3,GrabFood,OVO,PROM-1,Promo Merdeka,-
SALES-1083,11/11/2025,CUST-4,Dewi Lestari,PROD-5,Latte Caramel,4,22000,0,88000,CHAN-4,Tokopedia,Transfer,,,
SALES-1084,11/11/2025,CUST-7,Tika Ramadhani,PROD-5,Latte Caramel,4,22000,0,88000,CHAN-1,Dine In,Transfer,PROM-5,Paket Hemat Nasi Kopi,-
SALES-1085,11/11/2025,CUST-1,Budi Santoso,PROD-4,Nasi Ayam Geprek,2,30000,0,60000,CHAN-2,GoFood,GoPay,,,
SALES-1086,11/11/2025,CUST-2,Siti Rahayu,PROD-2,Kopi Hitam,1,15000,0,15000,CHAN-1,Dine In,Tunai,,,
SALES-1087,11/11/2025,CUST-1,Budi Santoso,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-2,GoFood,GoPay,,,
SALES-1088,11/11/2025,CUST-2,Siti Rahayu,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-4,Tokopedia,Transfer,,,
SALES-1089,11/11/2025,CUST-1,Budi Santoso,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-2,GoFood,GoPay,PROM-3,Gratis Kopi,-
SALES-1090,11/11/2025,CUST-3,Asep Suteja,PROD-6,Donat Kentang,2,12000,0,24000,CHAN-2,GoFood,GoPay,,,
SALES-1091,11/11/2025,CUST-5,Rina Amelia,PROD-5,Latte Caramel,4,22000,0,88000,CHAN-4,Tokopedia,Transfer,,,
SALES-1092,12/11/2025,CUST-2,Siti Rahayu,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-1,Dine In,Tunai,,,
SALES-1093,12/11/2025,CUST-1,Budi Santoso,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-1,Dine In,Tunai,,,
SALES-1094,12/11/2025,CUST-6,Joko Subroto,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-2,GoFood,GoPay,,,
SALES-1095,12/11/2025,CUST-6,Joko Subroto,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-4,Tokopedia,Transfer,,,
SALES-1096,12/11/2025,CUST-5,Rina Amelia,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-4,Tokopedia,Transfer,,,
SALES-1097,12/11/2025,CUST-6,Joko Subroto,PROD-5,Latte Caramel,4,22000,0,88000,CHAN-4,Tokopedia,Transfer,,,
SALES-1098,12/11/2025,CUST-6,Joko Subroto,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-2,GoFood,GoPay,,,
SALES-1099,12/11/2025,CUST-5,Rina Amelia,PROD-4,Nasi Ayam Geprek,2,30000,0,60000,CHAN-4,Tokopedia,Transfer,,,
SALES-1100,12/11/2025,CUST-3,Asep Suteja,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-3,GrabFood,OVO,,,
SALES-1101,13/11/2025,CUST-1,Budi Santoso,PROD-5,Latte Caramel,2,22000,0,44000,CHAN-2,GoFood,GoPay,,,
SALES-1102,13/11/2025,CUST-3,Asep Suteja,PROD-6,Donat Kentang,2,12000,0,24000,CHAN-4,Tokopedia,Transfer,,,
SALES-1103,13/11/2025,CUST-5,Rina Amelia,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-2,GoFood,GoPay,,,
SALES-1104,13/11/2025,CUST-7,Tika Ramadhani,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-4,Tokopedia,Transfer,,,
SALES-1105,13/11/2025,CUST-6,Joko Subroto,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-2,GoFood,GoPay,,,
SALES-1106,13/11/2025,CUST-4,Dewi Lestari,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-4,Tokopedia,Transfer,PROM-3,Gratis Kopi,-
SALES-1107,13/11/2025,CUST-2,Siti Rahayu,PROD-5,Latte Caramel,2,22000,0,44000,CHAN-2,GoFood,GoPay,,,
SALES-1108,13/11/2025,CUST-6,Joko Subroto,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-4,Tokopedia,Transfer,,,
SALES-1109,14/11/2025,CUST-6,Joko Subroto,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-4,Tokopedia,Transfer,,,
SALES-1110,14/11/2025,CUST-6,Joko Subroto,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-3,GrabFood,OVO,PROM-6,Diskon Gede,-
SALES-1111,14/11/2025,CUST-3,Asep Suteja,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-3,GrabFood,OVO,,,
SALES-1112,14/11/2025,CUST-2,Siti Rahayu,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-3,GrabFood,OVO,PROM-6,Diskon Gede,-
SALES-1113,14/11/2025,CUST-3,Asep Suteja,PROD-5,Latte Caramel,2,22000,0,44000,CHAN-2,GoFood,GoPay,,,
SALES-1114,14/11/2025,CUST-2,Siti Rahayu,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-1,Dine In,Transfer,,,
SALES-1115,14/11/2025,CUST-1,Budi Santoso,PROD-1,Kopi Susu Gula Aren,2,20000,0,40000,CHAN-3,GrabFood,OVO,,,
SALES-1116,14/11/2025,CUST-5,Rina Amelia,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-1,Dine In,Transfer,,,
SALES-1117,14/11/2025,CUST-7,Tika Ramadhani,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-1,Dine In,Transfer,,,
SALES-1118,14/11/2025,CUST-4,Dewi Lestari,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-2,GoFood,GoPay,,,
SALES-1119,15/11/2025,CUST-5,Rina Amelia,PROD-3,Croissant Cokelat,4,25000,10000,90000,CHAN-1,Dine In,Tunai,PROM-2,Diskon Pelajar,-
SALES-1120,15/11/2025,CUST-7,Tika Ramadhani,PROD-5,Latte Caramel,4,22000,0,88000,CHAN-1,Dine In,Tunai,,,
SALES-1121,15/11/2025,CUST-3,Asep Suteja,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-2,GoFood,GoPay,,,
SALES-1122,15/11/2025,CUST-3,Asep Suteja,PROD-6,Donat Kentang,4,12000,0,48000,CHAN-2,GoFood,GoPay,,,
SALES-1123,15/11/2025,CUST-5,Rina Amelia,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-3,GrabFood,OVO,,,
SALES-1124,15/11/2025,CUST-7,Tika Ramadhani,PROD-6,Donat Kentang,4,12000,0,48000,CHAN-2,GoFood,GoPay,PROM-6,Diskon Gede,-
SALES-1125,15/11/2025,CUST-7,Tika Ramadhani,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-1,Dine In,Tunai,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1126,15/11/2025,CUST-6,Joko Subroto,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-2,GoFood,GoPay,,,
SALES-1127,16/11/2025,CUST-5,Rina Amelia,PROD-1,Kopi Susu Gula Aren,4,20000,0,80000,CHAN-2,GoFood,GoPay,,,
SALES-1128,16/11/2025,CUST-4,Dewi Lestari,PROD-1,Kopi Susu Gula Aren,3,20000,0,60000,CHAN-3,GrabFood,OVO,,,
SALES-1129,16/11/2025,CUST-4,Dewi Lestari,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-3,GrabFood,OVO,,,
SALES-1130,16/11/2025,CUST-5,Rina Amelia,PROD-4,Nasi Ayam Geprek,4,30000,0,120000,CHAN-4,Tokopedia,Transfer,,,
SALES-1131,16/11/2025,CUST-5,Rina Amelia,PROD-2,Kopi Hitam,4,15000,0,60000,CHAN-3,GrabFood,OVO,PROM-4,Beli 2 Gratis 1 Donat,-
SALES-1132,16/11/2025,CUST-5,Rina Amelia,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-2,GoFood,GoPay,PROM-3,Gratis Kopi,-
SALES-1133,16/11/2025,CUST-6,Joko Subroto,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-4,Tokopedia,Transfer,,,
SALES-1134,16/11/2025,CUST-2,Siti Rahayu,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-2,GoFood,GoPay,PROM-3,Gratis Kopi,-
SALES-1135,17/11/2025,CUST-5,Rina Amelia,PROD-3,Croissant Cokelat,2,25000,0,50000,CHAN-1,Dine In,Transfer,PROM-3,Gratis Kopi,-
SALES-1136,17/11/2025,CUST-7,Tika Ramadhani,PROD-3,Croissant Cokelat,4,25000,15000,85000,CHAN-2,GoFood,GoPay,PROM-1,Promo Merdeka,-
SALES-1137,17/11/2025,CUST-6,Joko Subroto,PROD-2,Kopi Hitam,2,15000,0,30000,CHAN-1,Dine In,Tunai,PROM-6,Diskon Gede,-
SALES-1138,17/11/2025,CUST-4,Dewi Lestari,PROD-6,Donat Kentang,3,12000,0,36000,CHAN-4,Tokopedia,Transfer,PROM-3,Gratis Kopi,-
SALES-1139,17/11/2025,CUST-2,Siti Rahayu,PROD-4,Nasi Ayam Geprek,1,30000,0,30000,CHAN-2,GoFood,GoPay,PROM-6,Diskon Gede,-
SALES-1140,17/11/2025,CUST-3,Asep Suteja,PROD-2,Kopi Hitam,3,15000,0,45000,CHAN-2,GoFood,GoPay,,,
SALES-1141,17/11/2025,CUST-3,Asep Suteja,PROD-3,Croissant Cokelat,3,25000,0,75000,CHAN-4,Tokopedia,Transfer,,,
SALES-1142,17/11/2025,CUST-1,Budi Santoso,PROD-6,Donat Kentang,2,12000,0,24000,CHAN-4,Tokopedia,Transfer,,,
SALES-1143,18/11/2025,CUST-3,Asep Suteja,PROD-5,Latte Caramel,3,22000,0,66000,CHAN-2,GoFood,GoPay,,,
SALES-1144,18/11/2025,CUST-1,Budi Santoso,PROD-4,Nasi Ayam Geprek,3,30000,0,90000,CHAN-3,GrabFood,OVO,,,
SALES-1145,18/11/2025,CUST-3,Asep Suteja,PROD-1,Kopi Susu Gula Aren,1,20000,0,20000,CHAN-1,Dine In,Transfer,,,
SALES-1146,18/11/2025,CUST-3,Asep Suteja,PROD-3,Croissant Cokelat,4,25000,0,100000,CHAN-3,GrabFood,OVO,,,
SALES-1147,18/11/2025,CUST-2,Siti Rahayu,PROD-5,Latte Caramel,1,22000,0,22000,CHAN-1,Dine In,Transfer,,,
SALES-1148,18/11/2025,CUST-7,Tika Ramadhani,PROD-6,Donat Kentang,1,12000,0,12000,CHAN-4,Tokopedia,Transfer,PROM-5,Paket Hemat Nasi Kopi,-
